bDefaultTiles,192,224,64,0,32,32,0,1,1,4294967295
bDefaultTiles,576,224,64,0,32,32,0,1,1,4294967295
bDefaultTiles,576,352,64,0,32,32,0,1,1,4294967295
bDefaultTiles,192,352,64,0,32,32,0,1,1,4294967295
bDefaultTiles,224,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,256,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,288,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,320,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,352,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,384,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,416,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,448,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,480,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,512,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,544,224,96,0,32,32,0,1,1,4294967295
bDefaultTiles,224,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,256,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,288,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,320,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,352,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,384,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,416,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,448,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,480,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,512,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,544,352,96,0,32,32,0,1,1,4294967295
bDefaultTiles,192,256,64,32,32,32,0,1,1,4294967295
bDefaultTiles,192,288,64,32,32,32,0,1,1,4294967295
bDefaultTiles,192,320,64,32,32,32,0,1,1,4294967295
bDefaultTiles,576,256,64,32,32,32,0,1,1,4294967295
bDefaultTiles,576,288,64,32,32,32,0,1,1,4294967295
bDefaultTiles,576,320,64,32,32,32,0,1,1,4294967295
