bDefaultTiles,0,480,0,0,32,32,0,1,1,4294967295
bDefaultTiles,32,480,0,0,32,32,0,1,1,4294967295
bDefaultTiles,64,480,0,0,32,32,0,1,1,4294967295
bDefaultTiles,96,480,0,0,32,32,0,1,1,4294967295
bDefaultTiles,128,480,0,0,32,32,0,1,1,4294967295
bDefaultTiles,160,480,0,0,32,32,0,1,1,4294967295
bDefaultTiles,192,480,0,0,32,32,0,1,1,4294967295
bDefaultTiles,224,480,0,0,32,32,0,1,1,4294967295
bDefaultTiles,256,448,0,0,32,32,0,1,1,4294967295
bDefaultTiles,288,448,0,0,32,32,0,1,1,4294967295
bDefaultTiles,320,384,0,0,32,32,0,1,1,4294967295
bDefaultTiles,352,384,0,0,32,32,0,1,1,4294967295
bDefaultTiles,384,384,0,0,32,32,0,1,1,4294967295
bDefaultTiles,416,384,0,0,32,32,0,1,1,4294967295
bDefaultTiles,448,384,0,0,32,32,0,1,1,4294967295
bDefaultTiles,480,384,0,0,32,32,0,1,1,4294967295
bDefaultTiles,512,384,0,0,32,32,0,1,1,4294967295
bDefaultTiles,544,384,0,0,32,32,0,1,1,4294967295
bDefaultTiles,576,416,0,0,32,32,0,1,1,4294967295
bDefaultTiles,608,480,0,64,32,32,0,1,1,4294967295
bDefaultTiles,608,512,0,96,32,32,0,1,1,4294967295
bDefaultTiles,608,544,0,96,32,32,0,1,1,4294967295
bDefaultTiles,608,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,768,480,0,96,32,32,0,1,1,4294967295
bDefaultTiles,768,512,0,96,32,32,0,1,1,4294967295
bDefaultTiles,768,544,0,96,32,32,0,1,1,4294967295
bDefaultTiles,768,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,736,416,0,96,32,32,0,1,1,4294967295
bDefaultTiles,768,416,0,96,32,32,0,1,1,4294967295
bDefaultTiles,768,448,0,96,32,32,0,1,1,4294967295
bDefaultTiles,544,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,512,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,480,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,448,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,416,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,384,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,352,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,320,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,320,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,320,480,32,0,32,32,0,1,1,4294967295
bDefaultTiles,288,480,32,0,32,32,0,1,1,4294967295
bDefaultTiles,256,480,32,0,32,32,0,1,1,4294967295
bDefaultTiles,256,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,224,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,192,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,160,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,128,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,96,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,64,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,32,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,544,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,576,32,0,32,32,0,1,1,4294967295
bDefaultTiles,576,544,0,96,32,32,0,1,1,4294967295
bDefaultTiles,544,544,0,96,32,32,0,1,1,4294967295
bDefaultTiles,544,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,512,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,480,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,448,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,416,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,576,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,32,544,32,0,32,32,0,1,1,4294967295
bDefaultTiles,32,576,32,0,32,32,0,1,1,4294967295
bDefaultTiles,64,576,32,0,32,32,0,1,1,4294967295
bDefaultTiles,96,576,32,0,32,32,0,1,1,4294967295
bDefaultTiles,96,544,32,0,32,32,0,1,1,4294967295
bDefaultTiles,64,544,32,0,32,32,0,1,1,4294967295
bDefaultTiles,128,544,32,0,32,32,0,1,1,4294967295
bDefaultTiles,576,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,576,480,32,0,32,32,0,1,1,4294967295
bDefaultTiles,576,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,544,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,544,480,32,0,32,32,0,1,1,4294967295
bDefaultTiles,544,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,512,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,480,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,448,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,416,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,384,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,352,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,352,480,32,0,32,32,0,1,1,4294967295
