SpikeUp,416,352,6F306483,0,1,1,4294967295,0,0
SpikeUp,448,352,EF3586ED,0,1,1,4294967295,0,0
SpikeDown,416,288,F3D3F633,0,1,1,4294967295,0,0
SpikeDown,448,288,087040ED,0,1,1,4294967295,0,0
SpikeUp,416,224,98374075,0,1,1,4294967295,0,0
SpikeUp,448,224,66615836,0,1,1,4294967295,0,0
Block,0,480,A1AEACC9,0,9,1,4294967295,0,0
Block,256,448,D0D27844,0,3,1,4294967295,0,0
Block,320,384,1EE753B1,0,1,2,4294967295,0,0
Block,352,384,25CD8404,0,7,1,4294967295,0,0
Block,640,0,80289B4B,0,1,4,4294967295,0,0
Block,672,96,492AF11E,0,1,4,4294967295,0,0
Block,704,192,CE5048BB,0,1,4,4294967295,0,0
Block,736,288,3508A0C3,0,1,5,4294967295,0,0
Block,768,416,F2FD516B,0,1,6,4294967295,0,0
Block,544,416,9BBAE33F,0,2,1,4294967295,0,0
Block,576,448,7D3CBE5E,0,1,2,4294967295,0,0
Block,608,480,942B9A50,0,1,4,4294967295,0,0
Block,416,256,AE0397BC,0,2,1,4294967295,0,0
RoomChanger,640,608,81237D6A,0,4,1,4294967295,0,1
